t_s,t_hours,i_deg,Omega_deg_unwrapped,omega_deg_unwrapped,nu_deg_unwrapped,u_deg_unwrapped,i_deg_J2J22,Omega_deg_unwrapped_J2J22,omega_deg_unwrapped_J2J22,nu_deg_unwrapped_J2J22,u_deg_unwrapped_J2J22
28208.100810081007,7.835583558355835,45.00000000000001,-1.7673458402108237,181.87455334247235,1968.000976288745,2149.8755296312174,44.997886035390515,-1.7719224315529771,181.8713823955581,1967.9995706443167,2149.870953039875
28212.421242124212,7.836783678367837,45.00000000000001,-1.7676165318696093,181.87484045433368,1968.2748315462559,2150.1496720005894,44.99786924443955,-1.7720484604777413,181.871644320993,1968.273595750988,2150.1452400719813
28216.741674167417,7.837983798379838,45.00000000000001,-1.767887223528395,181.87512756619498,1968.5486868037667,2150.4238143699617,44.99785762701183,-1.7721743624633233,181.8719140067127,1968.5476132243143,2150.419527231027
28221.062106210622,7.839183918391839,45.00000000000001,-1.7681579151871805,181.8754146780563,1968.822542061278,2150.697956739334,44.99785118681839,-1.77230018376075,181.87219145828385,1968.821623012477,2150.6938144707606
28225.382538253823,7.8403840384038395,45.00000000000001,-1.7684286068459658,181.87570178991757,1969.0963973187886,2150.972099108706,44.99784992591644,-1.7724259706468233,181.87247667879222,1969.095625066113,2150.968101744905
28229.70297029703,7.841584158415841,45.00000000000001,-1.7686992985047514,181.8759889017789,1969.3702525763,2151.2462414780784,44.99785384470878,-1.7725517694093378,181.87276966884204,1969.3696193383316,2151.2423890071736
28234.023402340234,7.8427842784278425,45.00000000000001,-1.768969990163537,181.8762760136402,1969.6441078338103,2151.520383847451,44.99786294194358,-1.7726776263322934,181.87307042655556,1969.6436057847263,2151.516676211282
28238.34383438344,7.843984398439844,45.00000000000001,-1.7692406818223225,181.87656312550152,1969.917963091321,2151.7945262168228,44.99787721471488,-1.7728035876811126,181.87337894757383,1969.9175843633905,2151.790963310964
28242.664266426644,7.845184518451846,45.00000000000001,-1.7695113734811083,181.87685023736282,1970.1918183488324,2152.068668586195,44.997896658463446,-1.7729296996878594,181.873695225058,1970.1915550349304,2152.0652502599883
28246.984698469845,7.846384638463846,45.00000000000001,-1.7697820651398937,181.8771373492241,1970.4656736063432,2152.342810955567,44.99792126697822,-1.7730560085364726,181.87401924969146,1970.4655177624793,2152.3395370121707
28251.30513051305,7.847584758475847,45.00000000000001,-1.7700527567986792,181.8774244610854,1970.739528863854,2152.6169533249395,44.997951032398376,-1.7731825603480131,181.87435100968298,1970.7394725117072,2152.6138235213903
28255.625562556255,7.848784878487849,45.00000000000001,-1.7703234484574648,181.87771157294674,1971.013384121365,2152.891095694312,44.997985945215774,-1.77330940116593,181.87469049077038,1971.013419250833,2152.8881097416033
28259.94599459946,7.84998499849985,45.00000000000001,-1.7705941401162504,181.87799868480803,1971.2872393788764,2153.1652380636842,44.99802599427799,-1.773436576941354,181.87503767622502,1971.2873579506343,2153.162395626859
28264.266426642665,7.851185118511851,45.00000000000001,-1.770864831775036,181.87828579666936,1971.5610946363868,2153.439380433056,44.99807116679192,-1.773564133518418,181.87539254685723,1971.5612885844555,2153.4366811313125
28268.586858685867,7.852385238523852,45.00000000000001,-1.7711355234338213,181.87857290853066,1971.834949893898,2153.7135228024285,44.99812144832783,-1.773692116619613,181.8757550810224,1971.8352111282204,2153.710966209243
28272.907290729072,7.853585358535853,45.00000000000001,-1.7714062150926069,181.87886002039195,1972.1088051514084,2153.9876651718005,44.998176822824014,-1.7738205718311828,181.876125254628,1972.1091255604342,2153.985250815062
28277.227722772277,7.854785478547854,45.00000000000001,-1.7716769067513924,181.87914713225328,1972.3826604089193,2154.261807541173,44.998237272591844,-1.7739495445885634,181.87650304114104,1972.3830318621947,2154.2595349033354
28281.548154815482,7.855985598559856,45.00000000000001,-1.771947598410178,181.87943424411458,1972.6565156664306,2154.5359499105452,44.998302778321495,-1.7740790801618664,181.8768884115968,1972.6569300171968,2154.533818428794
28285.868586858687,7.857185718571857,45.00000000000001,-1.7722182900689636,181.8797213559759,1972.9303709239418,2154.8100922799176,44.99837331908809,-1.7742092236414209,181.87728133460803,1972.9308200117373,2154.8081013463457
28290.18901890189,7.858385838583858,45.00000000000001,-1.7724889817277492,181.8800084678372,1973.2042261814524,2155.0842346492896,44.99844887235837,-1.7743400199233679,181.87768177637474,1973.2047018347191,2155.082383611094
28294.509450945094,7.85958595859586,45.00000000000001,-1.7727596733865347,181.88029557969853,1973.4780814389633,2155.358377018662,44.99852941399789,-1.7744715136953209,181.87808970069534,1973.4785754776576,2155.356665178353
28298.8298829883,7.860786078607861,45.00000000000001,-1.7730303650453203,181.8805826915598,1973.751936696474,2155.632519388034,44.99861491827878,-1.7746037494220892,181.87850506897797,1973.752440934679,2155.6309460036573
28303.150315031504,7.861986198619862,45.00000000000001,-1.7733010567041059,181.88086980342112,1974.025791953985,2155.9066617574063,44.998705357887886,-1.7747367713314754,181.87892784025294,1974.0262982025256,2155.9052260427784
28307.47074707471,7.863186318631864,45.00000000000001,-1.7735717483628914,181.88115691528242,1974.2996472114962,2156.1808041267786,44.99880070393554,-1.774870623400147,181.87935797118573,1974.3001472805556,2156.1795052517414
28311.79117911791,7.864386438643864,45.00000000000001,-1.7738424400216768,181.88144402714374,1974.5735024690068,2156.4549464961506,44.998900925964776,-1.775005349339589,181.8797954160909,1974.5739881707416,2156.4537835868327
28316.111611161115,7.865586558655865,45.00000000000001,-1.7741131316804624,181.88173113900504,1974.8473577265177,2156.729088865523,44.999005991961106,-1.7751409925821406,181.88024012694666,1974.8478208776744,2156.728061004621
28320.43204320432,7.866786678667867,45.00000000000001,-1.774383823339248,181.88201825086634,1975.121212984029,2157.0032312348953,44.999115868362644,-1.7752775962671212,181.8806920534103,1975.121645408557,2157.0023374619673
28324.752475247526,7.867986798679868,45.00000000000001,-1.7746545149980335,181.88230536272764,1975.3950682415398,2157.2773736042673,44.99923052007093,-1.7754152032270505,181.88115114283403,1975.3954617732047,2157.2766129160386
28329.072907290727,7.869186918691868,45.00000000000001,-1.7749252066568189,181.88259247458896,1975.6689234990506,2157.5515159736397,44.9993499104621,-1.775553855973966,181.8816173402821,1975.6692699840403,2157.5508873243225
28333.393339333932,7.87038703870387,45.00000000000001,-1.7751958983156044,181.88287958645026,1975.9427787565614,2157.825658343012,44.99947400139854,-1.775693596685844,181.88209058854807,1975.9430700560938,2157.825160644642
28337.713771377137,7.8715871587158714,45.00000000000001,-1.77546658997439,181.88316669831158,1976.2166340140725,2158.099800712384,44.99960275324117,-1.7758344671931239,181.88257082817333,1976.216862006992,2158.0994328351653
28342.034203420342,7.8727872787278725,45.00000000000001,-1.7757372816331758,181.88345381017288,1976.4904892715833,2158.373943081756,44.999736124862004,-1.7759765089653494,181.88305799746587,1976.4906458569578,2158.3737038544236
28346.354635463547,7.8739873987398745,45.00000000000001,-1.7760079732919614,181.88374092203418,1976.7643445290946,2158.6480854511287,44.99987407365737,-1.7761197630979197,181.88355203252024,1976.7644216288027,2158.647973661323
28350.67506750675,7.875187518751875,45.00000000000001,-1.7762786649507467,181.88402803389548,1977.0381997866045,2158.9222278205,45.000016555561444,-1.7762642702989622,181.88405286723764,1977.0381893479146,2158.922242215152
28354.995499549954,7.876387638763876,45.00000000000001,-1.7765493566095323,181.8843151457568,1977.3120550441158,2159.1963701898726,45.000163525060394,-1.77641007087633,181.8845604333474,1977.311949042259,2159.196509475606
28359.31593159316,7.877587758775878,45.00000000000001,-1.7768200482683179,181.8846022576181,1977.585910301627,2159.4705125592454,45.00031493520688,-1.7765572047247242,181.88507466042842,1977.5857007423604,2159.4707754027886
28363.636363636364,7.878787878787879,45.00000000000001,-1.7770907399271034,181.88488936947942,1977.859765559138,2159.7446549286174,45.00047073763504,-1.7767057113129514,181.88559547593195,1977.8594444812998,2159.7450399572317
28367.95679567957,7.87998799879988,45.00000000000001,-1.777361431585889,181.88517648134072,1978.133620816649,2160.0187972979893,45.000630882576004,-1.7768556296713163,181.8861228052047,1978.1331802946993,2160.019303099904
28372.27722772277,7.881188118811881,45.00000000000001,-1.7776321232446743,181.88546359320202,1978.4074760741594,2160.2929396673617,45.0007953188737,-1.7770069983791532,181.88665657151256,1978.4069082207145,2160.2935647922272
28376.597659765976,7.882388238823882,45.00000000000001,-1.77790281490346,181.88575070506332,1978.6813313316702,2160.5670820367336,45.000963994001275,-1.7771598555525028,181.88719669606522,1978.6806283000192,2160.5678249960847
28380.91809180918,7.883588358835883,45.00000000000001,-1.7781735065622455,181.88603781692464,1978.9551865891815,2160.841224406106,45.001136854077814,-1.7773142388319363,181.88774309804134,1978.9543405757952,2160.8420836738364
28385.238523852386,7.884788478847885,45.00000000000001,-1.778444198221031,181.88632492878594,1979.2290418466928,2161.115366775479,45.001313843885605,-1.7774701853705313,181.88829569461436,1979.2280450937149,2161.116340788329
28389.55895589559,7.885988598859886,45.00000000000001,-1.7787148898798166,181.88661204064726,1979.5028971042032,2161.3895091448508,45.00149490688774,-1.7776277318220053,181.88885440097886,1979.5017419019296,2161.3905963029083
28393.879387938792,7.8871887188718866,45.00000000000001,-1.7789855815386022,181.88689915250856,1979.7767523617142,2161.6636515142227,45.001679985246184,-1.7777869143290044,181.8894191303778,1979.7754310510547,2161.6648501814325
28398.199819981997,7.8883888388838885,45.00000000000001,-1.7792562731973878,181.88718626436986,1980.0506076192255,2161.9377938835955,45.00186901984026,-1.7779477685115614,181.88998979413026,1980.0491125941508,2161.939102388281
28402.520252025202,7.88958895889589,45.00000000000001,-1.7795269648561733,181.88747337623116,1980.3244628767359,2162.211936252967,45.00206195028551,-1.7781103294557152,181.89056630165942,1980.3227865867082,2162.213352888368
28406.840684068407,7.890789078907891,45.00000000000001,-1.779797656514959,181.88776048809248,1980.5983181342472,2162.4860786223394,45.00225871495302,-1.778274631702303,181.89114856052203,1980.5964530866302,2162.487601647152
28411.161116111613,7.891989198919893,45.00000000000001,-1.7800683481737445,181.88804759995378,1980.872173391758,2162.760220991712,45.002459250989084,-1.778440709235929,181.8917364764374,1980.8701121542122,2162.7618486306496
28415.481548154814,7.893189318931893,45.00000000000001,-1.7803390398325298,181.8883347118151,1981.1460286492686,2163.0343633610837,45.00266349433528,-1.7786085954741053,181.892329953318,1981.1437638521238,2163.036093805442
28419.80198019802,7.894389438943894,45.00000000000001,-1.7806097314913156,181.8886218236764,1981.41988390678,2163.308505730456,45.00287137974895,-1.7787783232565797,181.8929288932998,1981.417408245391,2163.3103371386906
28424.122412241224,7.895589558955896,45.00000000000001,-1.780880423150101,181.8889089355377,1981.693739164291,2163.5826480998285,45.003082840824,-1.7789499248348442,181.8935331967737,1981.6910454013703,2163.584578598144
28428.44284428443,7.896789678967897,45.00000000000001,-1.7811511148088865,181.889196047399,1981.9675944218016,2163.8567904692004,45.00329781001217,-1.7791234318618327,181.89414276241726,1981.9646753897305,2163.8588181521477
